Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-15 14:42:29,2022-09-15 14:43:59,"1m - 30,008s",PASSED
,,,,,,,
Test Cases/Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-15 14:42:29,2022-09-15 14:43:59,"1m - 29,192s",PASSED
"openBrowser(""https://qabanco.civica.com.co/civica/index.aspx"")",Chrome 104.0.5112.102,,,2022-09-15 14:42:31,2022-09-15 14:42:46,"15,693s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:42:46,2022-09-15 14:42:47,"0,683s",PASSED
maximizeWindow(),Chrome 104.0.5112.102,,,2022-09-15 14:42:47,2022-09-15 14:42:47,"0,207s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""))",Chrome 104.0.5112.102,,,2022-09-15 14:42:47,2022-09-15 14:42:48,"0,744s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""), findTestData(""Usuarios/Usuarios login"").getValue(1, 1))",Chrome 104.0.5112.102,,,2022-09-15 14:42:48,2022-09-15 14:42:52,"3,682s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""))",Chrome 104.0.5112.102,,,2022-09-15 14:42:52,2022-09-15 14:42:52,"0,710s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""), findTestData(""Usuarios/Usuarios login"").getValue(2, 1))",Chrome 104.0.5112.102,,,2022-09-15 14:42:52,2022-09-15 14:42:53,"1,082s",PASSED
"click(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_btnOk""))",Chrome 104.0.5112.102,,,2022-09-15 14:42:53,2022-09-15 14:43:00,"6,737s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:00,2022-09-15 14:43:00,"0,061s",PASSED
"click(findTestObject(""Pagina inicial/Page_Metro de Medelln - Sea bienvenido/em_Atencin_bv""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:00,2022-09-15 14:43:01,"0,891s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:01,2022-09-15 14:43:01,"0,036s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln -  Atencin/a_Consultas_at""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:01,2022-09-15 14:43:02,"1,269s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:02,2022-09-15 14:43:02,"0,033s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin -  Consultas/a_Extracto PN_atc""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:02,2022-09-15 14:43:05,"2,179s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:05,2022-09-15 14:43:06,"0,964s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""), ""3456920"")",Chrome 104.0.5112.102,,,2022-09-15 14:43:06,2022-09-15 14:43:07,"0,883s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1btnBuscar_atcex""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:07,2022-09-15 14:43:11,"4,173s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:11,2022-09-15 14:43:11,"0,027s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/input__ctl00ContentPlaceHolder1btnBuscar_atcexd""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:11,2022-09-15 14:43:16,"5,500s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:16,2022-09-15 14:43:16,"0,052s",PASSED
"saldodebito = getText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/span_1.009.010.785_atcexd""), STOP_ON_FAILURE)",Chrome 104.0.5112.102,,,2022-09-15 14:43:16,2022-09-15 14:43:17,"1,140s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/em_Adquisicin_atcexd""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:17,2022-09-15 14:43:19,"2,018s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:19,2022-09-15 14:43:19,"0,039s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medellin -  Adquisicin/a_Punto de Venta_adq""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:19,2022-09-15 14:43:21,"1,355s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:21,2022-09-15 14:43:21,"0,039s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Ajuste de Carga_pdva""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:21,2022-09-15 14:43:23,"2,071s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:23,2022-09-15 14:43:23,"0,078s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Nuevo Registro_pdva""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:23,2022-09-15 14:43:24,"0,549s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:24,2022-09-15 14:43:25,"1,421s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Apellidos_ctl00ContentPlaceHolder1btnBuscarUsu_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:25,2022-09-15 14:43:27,"2,449s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:43:27,2022-09-15 14:43:27,"0,033s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Usuarios/Registros/frmUsuariosPNTarjetaPopup.aspx?nombre=&cedula=&tarjeta="")",Chrome 104.0.5112.102,,,2022-09-15 14:43:27,2022-09-15 14:43:28,"0,220s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""))",Chrome 104.0.5112.102,,,2022-09-15 14:43:28,2022-09-15 14:43:28,"0,571s",PASSED
