Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/a_Aprobacin Ajuste de Carga_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:24,2022-09-15 14:23:25,"1,248s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:25,2022-09-15 14:23:26,"0,577s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ARROW_DOWN))",Chrome 104.0.5112.102,,,2022-09-15 14:23:26,2022-09-15 14:23:26,"0,574s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-15 14:23:26,2022-09-15 14:23:27,"0,516s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:27,2022-09-15 14:23:28,"1,657s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:23:28,2022-09-15 14:23:28,"0,030s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:28,2022-09-15 14:23:30,"1,263s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:23:30,2022-09-15 14:23:30,"0,034s",PASSED
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:30,2022-09-15 14:23:30,"0,559s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:30,2022-09-15 14:23:31,"0,590s",PASSED
delay(2),Chrome 104.0.5112.102,,,2022-09-15 14:23:31,2022-09-15 14:23:33,"2,094s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:33,2022-09-15 14:23:34,"0,578s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-15 14:23:34,2022-09-15 14:23:34,"0,529s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:34,2022-09-15 14:23:35,"1,324s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:23:35,2022-09-15 14:23:35,"0,039s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:35,2022-09-15 14:23:37,"1,272s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:23:37,2022-09-15 14:23:37,"0,023s",PASSED
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:37,2022-09-15 14:23:37,"0,535s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:23:37,2022-09-15 14:23:38,"0,486s",PASSED
acceptAlert(),Chrome 104.0.5112.102,,,2022-09-15 14:23:38,2022-09-15 14:23:38,"0,060s",PASSED
delay(3),Chrome 104.0.5112.102,,,2022-09-15 14:23:38,2022-09-15 14:23:41,"3,008s",PASSED
closeBrowser(),Chrome 104.0.5112.102,,,2022-09-15 14:23:41,2022-09-15 14:23:42,"1,657s",PASSED
