Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 105.0.0.0,,,2022-09-22 15:55:14,2022-09-22 15:55:14,"0,544s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:55:14,2022-09-22 15:55:15,"0,547s",PASSED
acceptAlert(),Chrome 105.0.0.0,,,2022-09-22 15:55:15,2022-09-22 15:55:19,"4,438s",PASSED
delay(3),Chrome 105.0.0.0,,,2022-09-22 15:55:19,2022-09-22 15:55:23,"3,016s",PASSED
closeBrowser(),Chrome 105.0.0.0,,,2022-09-22 15:55:23,2022-09-22 15:55:26,"3,727s",PASSED
,,,,,,,
Test Cases/Ajuste credito - 20000,Chrome 105.0.0.0,,,2022-09-22 15:55:26,2022-09-22 15:56:41,"1m - 14,478s",PASSED
"openBrowser(""https://qabanco.civica.com.co/civica/index.aspx"")",Chrome 105.0.0.0,,,2022-09-22 15:55:27,2022-09-22 15:55:45,"17,418s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:55:45,2022-09-22 15:55:45,"0,030s",PASSED
maximizeWindow(),Chrome 105.0.0.0,,,2022-09-22 15:55:45,2022-09-22 15:55:45,"0,163s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""))",Chrome 105.0.0.0,,,2022-09-22 15:55:45,2022-09-22 15:55:46,"0,920s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""), findTestData(""Usuarios/Usuarios login"").getValue(1, 1))",Chrome 105.0.0.0,,,2022-09-22 15:55:46,2022-09-22 15:55:48,"1,822s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""))",Chrome 105.0.0.0,,,2022-09-22 15:55:48,2022-09-22 15:55:48,"0,562s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""), findTestData(""Usuarios/Usuarios login"").getValue(2, 1))",Chrome 105.0.0.0,,,2022-09-22 15:55:48,2022-09-22 15:55:49,"0,897s",PASSED
"click(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_btnOk""))",Chrome 105.0.0.0,,,2022-09-22 15:55:49,2022-09-22 15:55:55,"5,881s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:55:55,2022-09-22 15:55:55,"0,027s",PASSED
"click(findTestObject(""Pagina inicial/Page_Metro de Medelln - Sea bienvenido/em_Adquisicin_bv""))",Chrome 105.0.0.0,,,2022-09-22 15:55:55,2022-09-22 15:55:56,"0,863s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:55:56,2022-09-22 15:55:56,"0,029s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medellin -  Adquisicin/a_Punto de Venta_adq""))",Chrome 105.0.0.0,,,2022-09-22 15:55:56,2022-09-22 15:55:57,"1,160s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:55:57,2022-09-22 15:55:57,"0,025s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Ajuste de Carga_pdva""))",Chrome 105.0.0.0,,,2022-09-22 15:55:57,2022-09-22 15:55:59,"1,709s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:55:59,2022-09-22 15:55:59,"0,124s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Nuevo Registro_pdva""))",Chrome 105.0.0.0,,,2022-09-22 15:55:59,2022-09-22 15:55:59,"0,571s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:55:59,2022-09-22 15:56:01,"1,720s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Apellidos_ctl00ContentPlaceHolder1btnBuscarUsu_pdvab""))",Chrome 105.0.0.0,,,2022-09-22 15:56:01,2022-09-22 15:56:04,"2,818s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:56:04,2022-09-22 15:56:04,"0,025s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Usuarios/Registros/frmUsuariosPNTarjetaPopup.aspx?nombre=&cedula=&tarjeta="")",Chrome 105.0.0.0,,,2022-09-22 15:56:04,2022-09-22 15:56:04,"0,135s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""))",Chrome 105.0.0.0,,,2022-09-22 15:56:04,2022-09-22 15:56:05,"0,560s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""), ""8516299"")",Chrome 105.0.0.0,,,2022-09-22 15:56:05,2022-09-22 15:56:05,"0,815s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_REGISTRO BLOQUEADO_btnBuscar_cpn""))",Chrome 105.0.0.0,,,2022-09-22 15:56:05,2022-09-22 15:56:06,"1,015s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/img_cpn""))",Chrome 105.0.0.0,,,2022-09-22 15:56:06,2022-09-22 15:56:07,"0,551s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Adquisicion/PuntodeVenta/frmAjusteCargaDet.aspx"")",Chrome 105.0.0.0,,,2022-09-22 15:56:07,2022-09-22 15:56:07,"0,099s",PASSED
"click(findTestObject(""Page_MedeMe - Adqcion - PdV -  Ajuste credito/Chechk credito""))",Chrome 105.0.0.0,,,2022-09-22 15:56:07,2022-09-22 15:56:08,"0,526s",PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-22 15:56:08,2022-09-22 15:56:10,"2,009s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Valor_ctl00ContentPlaceHolder1txtValor_pdvab""))",Chrome 105.0.0.0,,,2022-09-22 15:56:10,2022-09-22 15:56:10,"0,530s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Valor_ctl00ContentPlaceHolder1txtValor_pdvab""), ""20000"")",Chrome 105.0.0.0,,,2022-09-22 15:56:10,2022-09-22 15:56:11,"0,891s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""))",Chrome 105.0.0.0,,,2022-09-22 15:56:11,2022-09-22 15:56:12,"0,553s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""), Keys.chord(ARROW_DOWN))",Chrome 105.0.0.0,,,2022-09-22 15:56:12,2022-09-22 15:56:12,"0,553s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""), Keys.chord(ENTER))",Chrome 105.0.0.0,,,2022-09-22 15:56:12,2022-09-22 15:56:13,"0,495s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/textarea_Caracteres restantes  1000_ctl00ContentPlaceHolder1txtDescripcion_pdvab""))",Chrome 105.0.0.0,,,2022-09-22 15:56:13,2022-09-22 15:56:14,"1,698s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/textarea_Caracteres restantes  1000_ctl00ContentPlaceHolder1txtDescripcion_pdvab""), ""Prueba venta de tarjetas"")",Chrome 105.0.0.0,,,2022-09-22 15:56:14,2022-09-22 15:56:15,"0,953s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Operador Modificacin_ctl00ContentPlaceHolder1btnConfirmar_pdvab""))",Chrome 105.0.0.0,,,2022-09-22 15:56:15,2022-09-22 15:56:19,"3,967s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Includes/frmMensagem.aspx"")",Chrome 105.0.0.0,,,2022-09-22 15:56:19,2022-09-22 15:56:20,"0,478s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  Mensaje/input_Operacin efectuada con xito_btnOk_cpn""))",Chrome 105.0.0.0,,,2022-09-22 15:56:20,2022-09-22 15:56:20,"0,675s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Adquisicion/PuntodeVenta/frmAjusteCargaDet.aspx?Cod=0"")",Chrome 105.0.0.0,,,2022-09-22 15:56:20,2022-09-22 15:56:21,"0,164s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/a_Aprobacin Ajuste de Carga_pdvab""))",Chrome 105.0.0.0,,,2022-09-22 15:56:21,2022-09-22 15:56:22,"1,720s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:56:22,2022-09-22 15:56:23,"0,613s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ARROW_DOWN))",Chrome 105.0.0.0,,,2022-09-22 15:56:23,2022-09-22 15:56:23,"0,519s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 105.0.0.0,,,2022-09-22 15:56:23,2022-09-22 15:56:24,"0,471s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:56:24,2022-09-22 15:56:26,"1,608s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:56:26,2022-09-22 15:56:26,"0,019s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:56:26,2022-09-22 15:56:27,"1,471s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:56:27,2022-09-22 15:56:27,"0,023s",PASSED
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 105.0.0.0,,,2022-09-22 15:56:27,2022-09-22 15:56:28,"0,511s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:56:28,2022-09-22 15:56:28,"0,516s",PASSED
delay(2),Chrome 105.0.0.0,,,2022-09-22 15:56:28,2022-09-22 15:56:30,"2,007s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:56:30,2022-09-22 15:56:30,"0,315s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 105.0.0.0,,,2022-09-22 15:56:30,2022-09-22 15:56:31,"0,978s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:56:31,2022-09-22 15:56:33,"1,313s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:56:33,2022-09-22 15:56:33,"0,035s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 105.0.0.0,,,2022-09-22 15:56:33,2022-09-22 15:56:34,"1,309s",PASSED
waitForPageLoad(30),Chrome 105.0.0.0,,,2022-09-22 15:56:34,2022-09-22 15:56:34,"0,020s",PASSED
