Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-14 15:46:16,2022-09-14 15:48:06,"1m - 49,440s",PASSED
,,,,,,,
Test Cases/Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-14 15:46:17,2022-09-14 15:48:06,"1m - 48,672s",PASSED
"openBrowser(""https://qabanco.civica.com.co/civica/index.aspx"")",Chrome 104.0.5112.102,,,2022-09-14 15:46:19,2022-09-14 15:46:33,"14,224s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:46:33,2022-09-14 15:46:33,"0,518s",PASSED
maximizeWindow(),Chrome 104.0.5112.102,,,2022-09-14 15:46:33,2022-09-14 15:46:34,"0,223s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:34,2022-09-14 15:46:34,"0,748s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""), findTestData(""Usuarios/Usuarios login"").getValue(1, 1))",Chrome 104.0.5112.102,,,2022-09-14 15:46:34,2022-09-14 15:46:37,"2,356s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:37,2022-09-14 15:46:37,"0,534s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""), findTestData(""Usuarios/Usuarios login"").getValue(2, 1))",Chrome 104.0.5112.102,,,2022-09-14 15:46:37,2022-09-14 15:46:38,"0,947s",PASSED
"click(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_btnOk""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:38,2022-09-14 15:46:45,"7,229s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:46:45,2022-09-14 15:46:45,"0,045s",PASSED
"click(findTestObject(""Pagina inicial/Page_Metro de Medelln - Sea bienvenido/em_Atencin_bv""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:45,2022-09-14 15:46:47,"1,063s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:46:47,2022-09-14 15:46:47,"0,032s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln -  Atencin/a_Consultas_at""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:47,2022-09-14 15:46:48,"1,707s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:46:48,2022-09-14 15:46:48,"0,030s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin -  Consultas/a_Extracto PN_atc""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:48,2022-09-14 15:46:52,"3,737s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:52,2022-09-14 15:46:53,"0,641s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""), ""3456920"")",Chrome 104.0.5112.102,,,2022-09-14 15:46:53,2022-09-14 15:46:54,"0,954s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1btnBuscar_atcex""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:54,2022-09-14 15:46:57,"3,658s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:46:57,2022-09-14 15:46:57,"0,030s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/input__ctl00ContentPlaceHolder1btnBuscar_atcexd""))",Chrome 104.0.5112.102,,,2022-09-14 15:46:57,2022-09-14 15:47:01,"3,463s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:01,2022-09-14 15:47:01,"0,032s",PASSED
"saldodebito = getText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/span_1.009.010.785_atcexd""), STOP_ON_FAILURE)",Chrome 104.0.5112.102,,,2022-09-14 15:47:01,2022-09-14 15:47:01,"0,588s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/em_Adquisicin_atcexd""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:01,2022-09-14 15:47:02,"1,067s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:02,2022-09-14 15:47:03,"0,035s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medellin -  Adquisicin/a_Punto de Venta_adq""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:03,2022-09-14 15:47:03,"0,968s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:03,2022-09-14 15:47:04,"0,030s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Ajuste de Carga_pdva""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:04,2022-09-14 15:47:07,"3,347s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:07,2022-09-14 15:47:07,"0,023s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Nuevo Registro_pdva""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:07,2022-09-14 15:47:08,"0,631s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:08,2022-09-14 15:47:10,"2,332s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Apellidos_ctl00ContentPlaceHolder1btnBuscarUsu_pdvab""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:10,2022-09-14 15:47:13,"2,778s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:13,2022-09-14 15:47:13,"0,035s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Usuarios/Registros/frmUsuariosPNTarjetaPopup.aspx?nombre=&cedula=&tarjeta="")",Chrome 104.0.5112.102,,,2022-09-14 15:47:13,2022-09-14 15:47:13,"0,182s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:13,2022-09-14 15:47:13,"0,582s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""), ""3456920"")",Chrome 104.0.5112.102,,,2022-09-14 15:47:13,2022-09-14 15:47:14,"0,965s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_REGISTRO BLOQUEADO_btnBuscar_cpn""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:14,2022-09-14 15:47:17,"2,470s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/img_cpn""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:17,2022-09-14 15:47:18,"0,665s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Adquisicion/PuntodeVenta/frmAjusteCargaDet.aspx"")",Chrome 104.0.5112.102,,,2022-09-14 15:47:18,2022-09-14 15:47:18,"0,307s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Valor_ctl00ContentPlaceHolder1txtValor_pdvab""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:18,2022-09-14 15:47:19,"0,744s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Valor_ctl00ContentPlaceHolder1txtValor_pdvab""), saldodebito)",Chrome 104.0.5112.102,,,2022-09-14 15:47:19,2022-09-14 15:47:19,"0,892s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:19,2022-09-14 15:47:22,"2,136s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""), Keys.chord(ARROW_DOWN))",Chrome 104.0.5112.102,,,2022-09-14 15:47:22,2022-09-14 15:47:22,"0,678s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-14 15:47:22,2022-09-14 15:47:23,"0,728s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/textarea_Caracteres restantes  1000_ctl00ContentPlaceHolder1txtDescripcion_pdvab""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:23,2022-09-14 15:47:25,"2,007s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/textarea_Caracteres restantes  1000_ctl00ContentPlaceHolder1txtDescripcion_pdvab""), ""Prueba venta de tarjetas"")",Chrome 104.0.5112.102,,,2022-09-14 15:47:25,2022-09-14 15:47:26,"1,015s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Operador Modificacin_ctl00ContentPlaceHolder1btnConfirmar_pdvab""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:26,2022-09-14 15:47:29,"2,940s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Includes/frmMensagem.aspx"")",Chrome 104.0.5112.102,,,2022-09-14 15:47:29,2022-09-14 15:47:29,"0,402s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  Mensaje/input_Operacin efectuada con xito_btnOk_cpn""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:29,2022-09-14 15:47:30,"0,944s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Adquisicion/PuntodeVenta/frmAjusteCargaDet.aspx?Cod=0"")",Chrome 104.0.5112.102,,,2022-09-14 15:47:30,2022-09-14 15:47:30,"0,099s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/a_Aprobacin Ajuste de Carga_pdvab""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:30,2022-09-14 15:47:32,"1,482s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:32,2022-09-14 15:47:33,"0,789s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ARROW_DOWN))",Chrome 104.0.5112.102,,,2022-09-14 15:47:33,2022-09-14 15:47:33,"0,521s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-14 15:47:33,2022-09-14 15:47:34,"0,494s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:34,2022-09-14 15:47:37,"3,108s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:37,2022-09-14 15:47:37,"0,039s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:37,2022-09-14 15:47:39,"1,753s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:39,2022-09-14 15:47:39,"0,031s",PASSED
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:39,2022-09-14 15:47:39,"0,578s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:39,2022-09-14 15:47:40,"1,253s",PASSED
delay(2),Chrome 104.0.5112.102,,,2022-09-14 15:47:41,2022-09-14 15:47:43,"2,105s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:43,2022-09-14 15:47:43,"0,523s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-14 15:47:43,2022-09-14 15:47:44,"0,541s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:44,2022-09-14 15:47:46,"2,399s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:46,2022-09-14 15:47:46,"0,028s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:46,2022-09-14 15:47:48,"1,520s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-14 15:47:48,2022-09-14 15:47:48,"0,022s",PASSED
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:48,2022-09-14 15:47:48,"0,553s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 104.0.5112.102,,,2022-09-14 15:47:48,2022-09-14 15:47:49,"0,553s",PASSED
acceptAlert(),Chrome 104.0.5112.102,,,2022-09-14 15:47:49,2022-09-14 15:47:49,"0,091s",PASSED
delay(2),Chrome 104.0.5112.102,,,2022-09-14 15:47:49,2022-09-14 15:47:51,"2,010s",PASSED
closeBrowser(),Chrome 104.0.5112.102,,,2022-09-14 15:47:51,2022-09-14 15:48:06,"15,024s",PASSED
