Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-15 14:07:57,2022-09-15 14:09:23,"1m - 25,767s",PASSED
,,,,,,,
Test Cases/Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-15 14:07:58,2022-09-15 14:09:23,"1m - 24,814s",PASSED
"openBrowser(""https://qabanco.civica.com.co/civica/index.aspx"")",Chrome 104.0.5112.102,,,2022-09-15 14:07:59,2022-09-15 14:08:10,"11,026s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:10,2022-09-15 14:08:11,"0,885s",PASSED
maximizeWindow(),Chrome 104.0.5112.102,,,2022-09-15 14:08:11,2022-09-15 14:08:11,"0,197s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:11,2022-09-15 14:08:12,"0,718s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""), findTestData(""Usuarios/Usuarios login"").getValue(1, 1))",Chrome 104.0.5112.102,,,2022-09-15 14:08:12,2022-09-15 14:08:17,"4,776s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:17,2022-09-15 14:08:18,"0,568s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""), findTestData(""Usuarios/Usuarios login"").getValue(2, 1))",Chrome 104.0.5112.102,,,2022-09-15 14:08:18,2022-09-15 14:08:19,"0,973s",PASSED
"click(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_btnOk""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:19,2022-09-15 14:08:24,"5,642s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:24,2022-09-15 14:08:24,"0,055s",PASSED
"click(findTestObject(""Pagina inicial/Page_Metro de Medelln - Sea bienvenido/em_Atencin_bv""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:24,2022-09-15 14:08:25,"0,927s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:25,2022-09-15 14:08:25,"0,042s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln -  Atencin/a_Consultas_at""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:25,2022-09-15 14:08:27,"2,089s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:27,2022-09-15 14:08:27,"0,047s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin -  Consultas/a_Extracto PN_atc""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:27,2022-09-15 14:08:29,"2,036s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:29,2022-09-15 14:08:30,"0,659s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""), ""3456920"")",Chrome 104.0.5112.102,,,2022-09-15 14:08:30,2022-09-15 14:08:31,"1,034s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1btnBuscar_atcex""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:31,2022-09-15 14:08:35,"4,019s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:35,2022-09-15 14:08:35,"0,035s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/input__ctl00ContentPlaceHolder1btnBuscar_atcexd""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:35,2022-09-15 14:08:38,"2,525s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:38,2022-09-15 14:08:38,"0,131s",PASSED
"saldodebito = getText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/span_1.009.010.785_atcexd""), STOP_ON_FAILURE)",Chrome 104.0.5112.102,,,2022-09-15 14:08:38,2022-09-15 14:08:38,"0,596s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/em_Adquisicin_atcexd""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:38,2022-09-15 14:08:39,"0,866s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:39,2022-09-15 14:08:39,"0,038s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medellin -  Adquisicin/a_Punto de Venta_adq""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:39,2022-09-15 14:08:40,"0,919s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:40,2022-09-15 14:08:40,"0,034s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Ajuste de Carga_pdva""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:40,2022-09-15 14:08:42,"1,958s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:42,2022-09-15 14:08:42,"0,043s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Punto de Venta -  Ajuste de Carga/a_Nuevo Registro_pdva""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:42,2022-09-15 14:08:44,"2,105s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:44,2022-09-15 14:08:44,"0,040s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Apellidos_ctl00ContentPlaceHolder1btnBuscarUsu_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:44,2022-09-15 14:08:47,"3,104s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:08:47,2022-09-15 14:08:48,"0,033s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Usuarios/Registros/frmUsuariosPNTarjetaPopup.aspx?nombre=&cedula=&tarjeta="")",Chrome 104.0.5112.102,,,2022-09-15 14:08:48,2022-09-15 14:08:48,"0,336s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:48,2022-09-15 14:08:49,"0,724s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_Nm. Tarjeta_txtNumeroTarjeta_cpn""), ""3456920"")",Chrome 104.0.5112.102,,,2022-09-15 14:08:49,2022-09-15 14:08:50,"1,461s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/input_REGISTRO BLOQUEADO_btnBuscar_cpn""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:50,2022-09-15 14:08:52,"1,517s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  ConsulPN/img_cpn""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:52,2022-09-15 14:08:52,"0,849s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Adquisicion/PuntodeVenta/frmAjusteCargaDet.aspx"")",Chrome 104.0.5112.102,,,2022-09-15 14:08:52,2022-09-15 14:08:53,"0,133s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Valor_ctl00ContentPlaceHolder1txtValor_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:53,2022-09-15 14:08:53,"0,593s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Valor_ctl00ContentPlaceHolder1txtValor_pdvab""), saldodebito)",Chrome 104.0.5112.102,,,2022-09-15 14:08:53,2022-09-15 14:08:54,"0,927s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:54,2022-09-15 14:08:55,"0,800s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""), Keys.chord(ARROW_DOWN))",Chrome 104.0.5112.102,,,2022-09-15 14:08:55,2022-09-15 14:08:56,"0,694s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/select_- Seleccione - Motivo_pdvab""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-15 14:08:56,2022-09-15 14:08:57,"1,319s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/textarea_Caracteres restantes  1000_ctl00ContentPlaceHolder1txtDescripcion_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:57,2022-09-15 14:08:57,"0,547s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/textarea_Caracteres restantes  1000_ctl00ContentPlaceHolder1txtDescripcion_pdvab""), ""Prueba venta de tarjetas"")",Chrome 104.0.5112.102,,,2022-09-15 14:08:57,2022-09-15 14:08:58,"0,965s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/input_Operador Modificacin_ctl00ContentPlaceHolder1btnConfirmar_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:08:58,2022-09-15 14:09:01,"2,610s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Includes/frmMensagem.aspx"")",Chrome 104.0.5112.102,,,2022-09-15 14:09:01,2022-09-15 14:09:01,"0,231s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro Medelln -  Mensaje/input_Operacin efectuada con xito_btnOk_cpn""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:01,2022-09-15 14:09:02,"0,787s",PASSED
"switchToWindowUrl(""https://qabanco.civica.com.co/Civica/Adquisicion/PuntodeVenta/frmAjusteCargaDet.aspx?Cod=0"")",Chrome 104.0.5112.102,,,2022-09-15 14:09:02,2022-09-15 14:09:02,"0,102s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicion - Punto de Venta -  Ajuste de Carga/a_Aprobacin Ajuste de Carga_pdvab""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:02,2022-09-15 14:09:04,"1,821s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:04,2022-09-15 14:09:05,"0,568s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ARROW_DOWN))",Chrome 104.0.5112.102,,,2022-09-15 14:09:05,2022-09-15 14:09:05,"0,512s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-15 14:09:05,2022-09-15 14:09:06,"0,494s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:06,2022-09-15 14:09:07,"1,448s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:09:07,2022-09-15 14:09:07,"0,037s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:07,2022-09-15 14:09:09,"2,327s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:09:09,2022-09-15 14:09:09,"0,040s",PASSED
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:09,2022-09-15 14:09:10,"0,571s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:10,2022-09-15 14:09:11,"0,631s",PASSED
delay(2),Chrome 104.0.5112.102,,,2022-09-15 14:09:11,2022-09-15 14:09:13,"2,095s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:13,2022-09-15 14:09:13,"0,546s",PASSED
"sendKeys(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/select_- Seleccione - Motivo Aprobacion_adqa""), Keys.chord(ENTER))",Chrome 104.0.5112.102,,,2022-09-15 14:09:13,2022-09-15 14:09:14,"0,504s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:14,2022-09-15 14:09:15,"1,534s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:09:15,2022-09-15 14:09:15,"0,030s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input__ctl00ContentPlaceHolder1btnBuscar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:15,2022-09-15 14:09:17,"1,331s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:09:17,2022-09-15 14:09:17,"0,034s",PASSED
"check(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/Aprobar_todos""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:17,2022-09-15 14:09:17,"0,567s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Adquisicin - Pdv -  AproAju Carga/input_registro(s) encontrado(s)_ctl00ContentPlaceHolder1btnAprobar_adqa""))",Chrome 104.0.5112.102,,,2022-09-15 14:09:17,2022-09-15 14:09:18,"0,549s",PASSED
acceptAlert(),Chrome 104.0.5112.102,,,2022-09-15 14:09:18,2022-09-15 14:09:18,"0,085s",PASSED
delay(3),Chrome 104.0.5112.102,,,2022-09-15 14:09:18,2022-09-15 14:09:21,"3,014s",PASSED
closeBrowser(),Chrome 104.0.5112.102,,,2022-09-15 14:09:21,2022-09-15 14:09:23,"2,066s",PASSED
