Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-15 14:47:43,2022-09-15 14:49:03,"1m - 19,500s",PASSED
,,,,,,,
Test Cases/Preparacion tarjeta venta,Chrome 104.0.5112.102,,,2022-09-15 14:47:44,2022-09-15 14:49:03,"1m - 18,781s",PASSED
"openBrowser(""https://qabanco.civica.com.co/civica/index.aspx"")",Chrome 104.0.5112.102,,,2022-09-15 14:47:45,2022-09-15 14:47:56,"10,469s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:47:56,2022-09-15 14:47:56,"0,402s",PASSED
maximizeWindow(),Chrome 104.0.5112.102,,,2022-09-15 14:47:56,2022-09-15 14:47:57,"0,212s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""))",Chrome 104.0.5112.102,,,2022-09-15 14:47:57,2022-09-15 14:47:57,"0,667s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Cdula usuario_txtLogin""), findTestData(""Usuarios/Usuarios login"").getValue(1, 1))",Chrome 104.0.5112.102,,,2022-09-15 14:47:57,2022-09-15 14:48:00,"2,410s",PASSED
"focus(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:00,2022-09-15 14:48:00,"0,863s",PASSED
"setText(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_txtSena""), findTestData(""Usuarios/Usuarios login"").getValue(2, 1))",Chrome 104.0.5112.102,,,2022-09-15 14:48:00,2022-09-15 14:48:01,"1,009s",PASSED
"click(findTestObject(""Inicio de sesion - Cívica Calidad/Inicio de sesion_Civica Calidad/input_Contrasea_btnOk""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:01,2022-09-15 14:48:07,"5,752s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:48:07,2022-09-15 14:48:07,"0,067s",PASSED
"click(findTestObject(""Pagina inicial/Page_Metro de Medelln - Sea bienvenido/em_Atencin_bv""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:07,2022-09-15 14:48:08,"0,861s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:48:08,2022-09-15 14:48:08,"0,033s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln -  Atencin/a_Consultas_at""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:08,2022-09-15 14:48:09,"0,983s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:48:09,2022-09-15 14:48:09,"0,032s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin -  Consultas/a_Extracto PN_atc""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:09,2022-09-15 14:48:11,"1,630s",PASSED
"focus(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:11,2022-09-15 14:48:11,"0,617s",PASSED
"setText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1txtTarjeta_atcex""), ""3456920"")",Chrome 104.0.5112.102,,,2022-09-15 14:48:11,2022-09-15 14:48:12,"0,869s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Atencin - ConsExtraUsuPersNat/input__ctl00ContentPlaceHolder1btnBuscar_atcex""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:12,2022-09-15 14:48:14,"1,922s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:48:14,2022-09-15 14:48:14,"0,036s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/input__ctl00ContentPlaceHolder1btnBuscar_atcexd""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:14,2022-09-15 14:48:16,"2,085s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:48:16,2022-09-15 14:48:16,"0,054s",PASSED
"saldodebito = getText(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/span_1.009.010.785_atcexd""), STOP_ON_FAILURE)",Chrome 104.0.5112.102,,,2022-09-15 14:48:16,2022-09-15 14:48:17,"0,754s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medelln - Usuarios - ConsExtrUsuPerNatDeta/em_Adquisicin_atcexd""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:17,2022-09-15 14:48:18,"0,835s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:48:18,2022-09-15 14:48:18,"0,041s",PASSED
"click(findTestObject(""Consulta y ajuste de saldo/Page_Metro de Medellin -  Adquisicin/a_Punto de Venta_adq""))",Chrome 104.0.5112.102,,,2022-09-15 14:48:18,2022-09-15 14:48:19,"0,821s",PASSED
waitForPageLoad(30),Chrome 104.0.5112.102,,,2022-09-15 14:48:19,2022-09-15 14:48:19,"0,030s",PASSED
